Name	inHouse_ID	ID
sr-01000737091-4	cnic_87	
sr-01000737091-4	cnic_86	
sr-01000737091-4	cnic_85	
sr-01000737091-4	cnic_84	
sr-01000765521		mdm-351
sr-01000765521-2		mdm-351
sr-01000765601	cnic_50	
sr-01000765601-2	cnic_50	
sr-01000838327		mdm-297
sr-01000838327-2		mdm-297
sr-01000841185		mdm-106
sr-01000841185-4		mdm-106
sr-01000872610		mdm-198
sr-01000872610-3		mdm-198
sr-01000872738		mdm-593
sr-01000872738-1		mdm-593
sr-01000883680		mdm-97
sr-01000883680-1		mdm-97
sr-01000883749		mdm-481
sr-01000883749-1		mdm-481
sr-01000946600		mdm-106
sr-01000946600-1		mdm-106
sr-05000000450	cnic_68	
sr-05000000450	cnic_67	
sr-05000000450	cnic_66	
sr-05000000450	cnic_49	
sr-05000000450-2	cnic_68	
sr-05000000450-2	cnic_49	
sr-05000000450-2	cnic_67	
sr-05000000450-2	cnic_66	
sr-05000000450-4	cnic_49	
sr-05000000450-4	cnic_66	
sr-05000000450-4	cnic_67	
sr-05000000450-4	cnic_68	
sr-05000000450-5	cnic_66	
sr-05000000450-5	cnic_68	
sr-05000000450-5	cnic_67	
sr-05000000450-5	cnic_49	
sr-05000001537		mdm-377
sr-05000001537-1		mdm-377
sr-05000001537-2		mdm-377
sr-05000001537-3		mdm-377
sr-05000001794		mdm-473
sr-05000001794-1		mdm-473
sr-05000001794-2		mdm-473
sr-05000001794-3		mdm-473
sr-05000001941		mdm-107
sr-05000001941-1		mdm-107
sr-05000001997		mdm-882
sr-05000001997-1		mdm-882
sr-05000002037	cnic_34	
sr-05000002037-1	cnic_34	
sr-05000002084		mdm-31
sr-05000002084-1		mdm-31
sr-05000002084-4		mdm-31
sr-05000002249		mdm-549
sr-05000002249-2		mdm-549
sr-05000002249-3		mdm-549
sr-05000002429		mdm-841
sr-05000002429-1		mdm-841
sr-47436		mdm-882
sr-47436;bms-186295		mdm-882
st 21		mdm-757
st 21 (pharmaceutical)		mdm-757
st025236		mdm-415
st033520	cnic_102	
st033520	cnic_101	
st033520	cnic_100	
st033520	cnic_99	
st037059	cnic_40	
st037059	cnic_39	
st044513		mdm-434
st049753		mdm-405
st053519		mdm-495
st055635	cnic_29	
st055761		mdm-351
st056381	cnic_28	mdm-401
st057096		mdm-314
st057176		mdm-746
st057233		mdm-549
st068813	cnic_12	
st069335	cnic_49	
st069335	cnic_66	
st069335	cnic_68	
st069335	cnic_67	
st072192		mdm-297
st072194		mdm-31
st074037		mdm-507
st083487		mdm-377
st086620		mdm-406
st089227		mdm-561
st092342	cnic_20	mdm-559
st095175		mdm-296
st095791		mdm-841
st097248	cnic_16	mdm-73
st097250	cnic_18	
st097250	cnic_24	
st097541	cnic_32	
st098737		mdm-466
st4045627		mdm-989
st4062832		mdm-74
st45021353		mdm-575
st45025209	cnic_27	
st45026574		mdm-163
st45026869		mdm-648
st45026898		mdm-286
st45028048		mdm-331
st45028741	cnic_23	
st45028741	cnic_17	
st45028748		mdm-757
st45028887		mdm-81
st45028995		mdm-981
st45053125		mdm-544
st45053772		mdm-69
st45061317	cnic_11	
st50115655		mdm-574
st50192167		mdm-985
st50213399		mdm-309
st50214443		mdm-250
st50214475	cnic_34	
st50214517		mdm-593
st50307111		mdm-473
st50307997		mdm-947
st50308344		mdm-475
st50330536		mdm-242
st50330648		mdm-133
st50405088		mdm-78
st50406567		mdm-640
st50406625		mdm-911
st50406932		mdm-228
st50824213	cnic_15	
st50824314		mdm-285
st50826084		mdm-347
st50826828		mdm-964
st51015019		mdm-635
st51028320		mdm-198
st51037248		mdm-809
st51037967		mdm-62
st51046050		mdm-795
st51046546		mdm-645
stabilizer ga 8		mdm-964
starlix		mdm-949
starsis		mdm-949
starsis (tn)		mdm-949
stavox		mdm-250
stk011394	cnic_40	
stk011394	cnic_39	
stk208480		mdm-981
stk262895		mdm-475
stk263697		mdm-62
stk286011	cnic_32	
stk297835	cnic_11	
stk298718		mdm-377
stk336410		mdm-544
stk365649		mdm-415
stk387225		mdm-574
stk397461	cnic_27	
stk400488		mdm-561
stk426344		mdm-593
stk503668		mdm-473
stk522179		mdm-640
stk580144		mdm-635
stk645362		mdm-882
stk647123		mdm-949
stk677269		mdm-74
stk735570		mdm-989
stk801680		mdm-133
stk801681		mdm-488
stk801928		mdm-457
stk801941		mdm-351
stk801948	cnic_50	
stk802543		mdm-81
stk943764		mdm-69
stl068908		mdm-507
stl137772		mdm-355
stl140994		mdm-507
stl146392		mdm-549
stl163453		mdm-198
stl163577		mdm-163
stl163855		mdm-466
stl164373	cnic_15	
stl168879		mdm-985
stl183323	cnic_34	
stl264122		mdm-795
stl277184		mdm-250
stl280368		mdm-83
stl282721	cnic_6	
stl286879	cnic_28	mdm-401
stl301841		mdm-296
stl373496		mdm-495
stl377918	cnic_16	mdm-73
stl377919		mdm-405
stl419985		mdm-31
stl483862	cnic_7	
stl511733		mdm-303
stl554909		mdm-286
stl558218	cnic_23	
stl558218	cnic_17	
stl565150		mdm-176
stl565788		mdm-228
stl570276		mdm-746
str00721		mdm-69
str01316		mdm-544
str01403		mdm-561
str03808	cnic_15	
str03965		mdm-795
str04334		mdm-250
str04462		mdm-6
str05283	cnic_17	
str05283	cnic_23	
str06179		mdm-286
str06438		mdm-81
str06656		mdm-985
str08736		mdm-645
stratospheres(tm) pl-hms (hydroxymethylstyrene) resin, 50-100 mesh, extent of labeling: 2.0 mmol loading, 1 % cross-linked		mdm-198
stuartinic		mdm-109
succimal		mdm-809
succimitin		mdm-809
succinic acid, ester with 2-amino-4-hydroxybutyric acid		mdm-92
succinic acid, ester with 2-amino-4-hydroxybutyric acid (7ci)		mdm-92
succinic acid, monoester with 2-amino-4-hydroxybutyric acid		mdm-92
succinic acid, monoester with l-2-amino-4-hydroxybutyric acid		mdm-92
succinic acid, monoester with l-2-amino-4-hydroxybutyric acid (8ci)		mdm-92
succinimide, 2-ethyl-2-methyl-		mdm-809
succinyl-homoserine		mdm-92
sulfocarbolic acid		mdm-83
sulfocarbolic acid (related)		mdm-83
sulfuric acid mono(p-tolyl) ester (8ci)	cnic_33	
sulfuric acid mono-p-tolyl ester	cnic_33	
sulfuric acid, mono(4-methylphenyl) ester	cnic_33	
sulfuric acid, mono(p-tolyl) ester	cnic_33	
sumilizer bht		mdm-250
suncoat vc 40		mdm-109
sunftal 20		mdm-985
sunkatol no. 1		mdm-746
sunmorl bk 20		mdm-198
superfustel		mdm-549
superfustel k		mdm-549
sustane bht		mdm-250
suxilep		mdm-809
suximal		mdm-809
suxin		mdm-809
suxinutin		mdm-809
sw197528-2		mdm-949
sw198791-2		mdm-109
sw219914-1		mdm-549
sw220291-1		mdm-444
swanox bht		mdm-250
sy001383		mdm-475
sy001526		mdm-6
sy001654	cnic_32	
sy001844		mdm-561
sy002353		mdm-164
sy002598		mdm-303
sy002820		mdm-163
sy003406		mdm-911
sy003464	cnic_27	
sy003499		mdm-640
sy004128	cnic_16	mdm-73
sy004718		mdm-544
sy004963	cnic_15	
sy005479		mdm-466
sy006445		mdm-575
sy007524		mdm-495
sy008069		mdm-635
sy008882		mdm-507
sy009488		mdm-133
sy011438		mdm-473
sy013505		mdm-285
sy014329		mdm-593
sy018264		mdm-645
sy020842	cnic_15	
sy021075	cnic_15	
sy021566		mdm-81
sy022016	cnic_20	mdm-559
sy023402		mdm-981
sy027852		mdm-488
sy032572		mdm-415
sy035504		mdm-286
sy038078		mdm-377
sy038273		mdm-415
sy043332		mdm-648
sy046520		mdm-574
sy048274		mdm-331
sy086904		mdm-757
sy101015		mdm-228
sy232323		mdm-78
sy232364		mdm-78
syringic acid		mdm-466
syringic acid, 97%		mdm-466
syringic acid, >=95%		mdm-466
syringic acid, analytical standard		mdm-466
syringlicacid		mdm-466
sz041	cnic_1	
t-8095		mdm-475
t-8100		mdm-475
t0890		mdm-475
t7419		mdm-377
t8056		mdm-62
tallow bis-(2-hydroxyethyl)amine oxide		mdm-795
tamcha		mdm-473
tanakan		mdm-757
tanakan (salt/mix)		mdm-757
tanakene		mdm-757
tanningenic acid		mdm-746
taxicatigenin		mdm-286
tb 13g		mdm-198
tclp extraction fluid 2	cnic_6	
te0865n2et	cnic_40	
te0865n2et	cnic_39	
teafuran 30a		mdm-746
tenamen 3		mdm-250
tenamene 3		mdm-250
tenox bht		mdm-250
testacid	cnic_17	
testacid	cnic_23	
testacide	cnic_17	
testacide	cnic_23	
testascorbic		mdm-109
tetrahydro-2-pyranone		mdm-645
tetrahydro-2-pyrone		mdm-645
tetrahydro-2h-pyran-2-one		mdm-645
tetrahydro-4h-pyranone		mdm-645
tetrahydro-pyran-2-one		mdm-645
tetrahydropyran-2-one		mdm-645
thd		mdm-296
thetamid		mdm-809
thiadoxine		mdm-296
thiamin		mdm-296
thiamin; vitamin b1		mdm-296
thiamine		mdm-296
thiamine		mdm-296
thiamine (vit b1)		mdm-296
thiamine ion		mdm-296
thiamine(1+)		mdm-296
thiamine(1+) ion		mdm-296
thiaminium		mdm-296
thiazolium, 3-((4-amino-2-methyl-5-pyrimidinyl)methyl)-5-(2-hydroxyethyl)-4-methyl-		mdm-296
thilopemal		mdm-809
thoh		mdm-296
timtec-bb sbb017745		mdm-466
timtec-bb sbb041081		mdm-466
timtec1_000613		mdm-296
timtec1_002805	cnic_39	
timtec1_002805	cnic_40	
timtec1_003281		mdm-434
timtec1_004067	cnic_29	
tma	cnic_2	
tma-oxide	cnic_1	
tmae	cnic_1	
tmano	cnic_1	
tmao	cnic_1	
tnp00004		mdm-549
tnp00270		mdm-746
tnp00284		mdm-549
to_000033	cnic_34	
tolfrinic		mdm-109
toluene,4-hydroxy  (para-cresol)	cnic_34	
toluene,alpha-hydroxy		mdm-198
tonarol		mdm-250
topanol		mdm-250
topanol o		mdm-250
topanol oc		mdm-250
tox21_110315		mdm-109
tox21_110370		mdm-809
tox21_110370_1		mdm-809
tox21_110412	cnic_100	
tox21_110412	cnic_101	
tox21_110412	cnic_102	
tox21_110412	cnic_99	
tox21_110500		mdm-473
tox21_111071		mdm-297
tox21_111089		mdm-377
tox21_111089_1		mdm-377
tox21_111172		mdm-198
tox21_111318		mdm-31
tox21_111318_1		mdm-31
tox21_111432		mdm-949
tox21_111432_1		mdm-949
tox21_111433		mdm-882
tox21_111433_1		mdm-882
tox21_111523		mdm-593
tox21_111523_1		mdm-593
tox21_111655		mdm-107
tox21_111655_1		mdm-107
tox21_111710	cnic_40	
tox21_111710	cnic_39	
tox21_111710_1	cnic_40	
tox21_111710_1	cnic_39	
tox21_111905		mdm-97
tox21_112104		mdm-109
tox21_112104_1		mdm-109
tox21_112165		mdm-83
tox21_112165_1		mdm-83
tox21_113042	cnic_11	
tox21_113042_1	cnic_11	
tox21_113050		mdm-351
tox21_113050_1		mdm-351
tox21_113083		mdm-69
tox21_113168		mdm-721
tox21_113240	cnic_34	
tox21_113445	cnic_34	
tox21_113445_1	cnic_34	
tox21_113537		mdm-250
tox21_113537_1		mdm-250
tox21_200123		mdm-6
tox21_200402	cnic_34	
tox21_200491	cnic_100	
tox21_200491	cnic_99	
tox21_200491	cnic_102	
tox21_200491	cnic_101	
tox21_200533	cnic_11	
tox21_200915		mdm-985
tox21_201093		mdm-250
tox21_201115	cnic_34	
tox21_201701		mdm-795
tox21_201727		mdm-297
tox21_201868	cnic_49	
tox21_201868	cnic_66	
tox21_201868	cnic_68	
tox21_201868	cnic_67	
tox21_202127		mdm-109
tox21_202284	cnic_27	
tox21_202447		mdm-198
tox21_202515		mdm-377
tox21_202885		mdm-309
tox21_202986		mdm-69
tox21_300029	cnic_34	
tox21_300034		mdm-795
tox21_300044		mdm-198
tox21_300272		mdm-964
tox21_301362	cnic_12	
tox21_301365	cnic_28	mdm-401
tox21_302161		mdm-351
tox21_302166		mdm-645
tox21_302329	cnic_32	
tox21_302658		mdm-989
tox21_302731	cnic_27	
tox21_302791	cnic_68	
tox21_302791	cnic_67	
tox21_302791	cnic_66	
tox21_302791	cnic_49	
tox21_302958		mdm-109
tox21_303322		mdm-297
tox21_303408		mdm-250
tox21_303635		mdm-309
tox21_400006		mdm-69
tox21_500219		mdm-746
tox21_500532		mdm-809
toxolan p		mdm-250
tranex		mdm-473
tranexamate		mdm-473
tranexamic acid		mdm-473
tranexamic acid		mdm-473
tranexamic acid (jp17/usp/inn)		mdm-473
tranexamic acid (transamin)		mdm-473
tranexamic acid [usan:usp:inn:ban:jan]		mdm-473
tranexamic acid cis-form		mdm-473
tranexamic acid(random configuration)		mdm-473
tranexamic acid, 98+%		mdm-473
tranexamic acid, european pharmacopoeia (ep) reference standard		mdm-473
tranexamic acid, pharmaceutical secondary standard; certified reference material		mdm-473
tranexamic acid, united states pharmacopeia (usp) reference standard		mdm-473
tranexamic acid,(s)		mdm-473
tranexamic-acid		mdm-473
tranexamsaeure		mdm-473
tranexan		mdm-473
tranexmic acid		mdm-473
tranhexamic acid		mdm-473
trans 4-aminomethylcyclohexanecarboxylic acid		mdm-473
trans 4aminomethylcyclohexanecarboxylic acid		mdm-473
trans amcha		mdm-473
trans-(+)-3,3',4',5,7-flavanpentol		mdm-746
trans-1-(aminomethyl)cyclohexane-4-carboxylic acid		mdm-473
trans-1-aminomethylcyclohexane-4-carboxylic acid		mdm-473
trans-2-(3,4-dihydroxyphenyl)-3,4-dihydro-1(2h)-benzopyran-3,5,7-triol		mdm-746
trans-2-(3,4-dihydroxyphenyl)-3,4-dihydro-2h-1-benzopyran-3,5,7-triol		mdm-746
trans-2-methoxycinnamaldehyde		mdm-309
trans-3,3',4',5,7-pentahydroxyflavane		mdm-746
trans-4 -(aminomethyl)cyclohexanecarboxylic acid		mdm-473
trans-4(aminomethyl)cyclohexanecarboxylic acid		mdm-473
trans-4- (aminomethyl) cyclohexanecarboxylic acid		mdm-473
trans-4-(aminomethyl)- cyclohexane carboxylic acid		mdm-473
trans-4-(aminomethyl)-1-cyclohexanecarboxylic acid		mdm-473
trans-4-(aminomethyl)-cyclohexane carboxylic acid		mdm-473
trans-4-(aminomethyl)-cyclohexanecarboxylic acid		mdm-473
trans-4-(aminomethyl)cyclohexane carboxylic acid		mdm-473
trans-4-(aminomethyl)cyclohexane-1-carboxylic acid		mdm-473
trans-4-(aminomethyl)cyclohexane-carboxylic acid		mdm-473
trans-4-(aminomethyl)cyclohexanecarboxylic acid		mdm-473
trans-4-(aminomethyl)cyclohexanecarboxylic acid (tranexamic acid)		mdm-473
trans-4-(aminomethyl)cyclohexanecarboxylic acid ester		mdm-473
trans-4-(aminomethyl)cyclohexanecarboxylic acid, 97%		mdm-473
trans-4-(aminomethyl)cyclohexylcarboxylic acid		mdm-473
trans-4-aminomethyl cyclohexane carboxylic acid		mdm-473
trans-4-aminomethyl cyclohexanecarboxylic acid		mdm-473
trans-4-aminomethyl-1-cyclohexane carboxylic acid		mdm-473
trans-4-aminomethyl-1-cyclohexanecarboxylic acid		mdm-473
trans-4-aminomethyl-cyclohexanecarboxylic acid		mdm-473
trans-4-aminomethylcyclohexane carboxylic acid		mdm-473
trans-4-aminomethylcyclohexane-1-carboxylic acid		mdm-473
trans-4-aminomethylcyclohexanecarboxylic acid		mdm-473
trans-4-aminomethylcyclohexylcarboxylic acid		mdm-473
trans-5-o-caffeoylquinic acid		mdm-106
trans-?4-?(aminomethyl)?cyclohexanecarboxylic acid		mdm-473
trans-amcha		mdm-473
trans-caffeic acid 5-o-d-quinate		mdm-106
trans-n-((4-(1-methylethyl)cyclohexyl)carbonyl)-d-phenylalanine		mdm-949
trans-n-{[4-(1-methylethyl)cyclohexyl]carbonyl}-d-phenylalanine		mdm-949
trans-p-(aminomethyl)cyclohexanecarboxylic acid		mdm-473
trans-p-aminomethylcyclohexanecarboxylic acid		mdm-473
trans-phylloquinone		mdm-107
trans-tranexamic acid		mdm-473
trans3,3,4,5,7 pentahydroxyflavane		mdm-746
trans4-aminomethylcyclohexane-1-carboxylic acid		mdm-473
transamin		mdm-473
transamin (tn)		mdm-473
transamlon		mdm-473
transepar		mdm-746
trasamlon		mdm-473
trazec		mdm-949
trenelone		mdm-793
tresochin		mdm-757
tricresol	cnic_34	
trihydroxycholanoic acid	cnic_43	
trimenthlamine-n-o	cnic_1	
trimethlamine-n-oxide	cnic_1	
trimethyl amine oxide	cnic_1	
trimethyl-aminovaleric acid	cnic_36	
trimethyl-oxido-ammonium	cnic_1	
trimethylamine n-oxide	cnic_1	
trimethylamine n-oxide hydrochloride	cnic_1	
trimethylamine oxide	cnic_1	
trimethylamine oxide 1184-78-7	cnic_1	
trimethylamine, n-oxide	cnic_1	
trimethylamine, n-oxide (8ci)	cnic_1	
trimethylamine-n-oxide	cnic_1	
trimethylamineoxide	cnic_1	
trimethylaminoxid	cnic_1	
trimethylaminoxide	cnic_1	
trimethylethanolamine		mdm-355
trimethyloxamine	cnic_1	
triox	cnic_1	
triptamine		mdm-475
trochin		mdm-757
trolamine impurity b, european pharmacopoeia (ep) reference standard		mdm-795
tropaic acid		mdm-133
tropasaure		mdm-133
tropic acid		mdm-133
tropic acid 3-hydroxy-2-phenylpropanoic acid		mdm-133
tropic acid, (+-)-isomer		mdm-133
tropic acid, (.+/-.)-		mdm-133
tropic acid, (r)-isomer		mdm-133
tropic acid, (s)-isomer		mdm-133
tropic acid, 98%		mdm-133
tropic acid, monosodium salt		mdm-133
tropic acid, vetec(tm) reagent grade, 98%		mdm-133
tropicamide impurity c, european pharmacopoeia (ep) reference standard		mdm-133
tropicamide impurity d (phenylacetic acid - drug precursor), european pharmacopoeia (ep) reference standard	cnic_11	
tropicamide related compound c		mdm-133
tropicamide related compound c, united states pharmacopeia (usp) reference standard		mdm-133
tropicamide related compound d, united states pharmacopeia (usp) reference standard	cnic_11	
tryptamin		mdm-475
tryptamine		mdm-475
tryptamine		mdm-475
tryptamine, 98%		mdm-475
tryptamine, analytical standard		mdm-475
tryptamine, free base		mdm-475
tryptamine, vetec(tm) reagent grade, 98%		mdm-475
tryptophan ethyl ester		mdm-94
tryptophan ethyl ester		mdm-94
tryptophan ethylester		mdm-94
tryptophan, ethyl ester, l-		mdm-94
ts-02090		mdm-473
ts-02368		mdm-81
tsh		mdm-475
tulip017459		mdm-160
tumex		mdm-69
turbinal		mdm-721
tyrosocholic acid	cnic_4	
tyrosocholic acid	cnic_4	
u-9000	cnic_87	
u-9000	cnic_86	
u-9000	cnic_85	
u-9000	cnic_84	
u0030	cnic_84	
u0030	cnic_85	
u0030	cnic_86	
u0030	cnic_87	
u8lz3r07l8		mdm-495
udca	cnic_87	
udca	cnic_86	
udca	cnic_84	
udca	cnic_85	
udcs	cnic_84	
udcs	cnic_85	
udcs	cnic_86	
udcs	cnic_87	
udiliv	cnic_87	
udiliv	cnic_86	
udiliv	cnic_85	
udiliv	cnic_84	
ugurol		mdm-473
ulesfia		mdm-198
ulesfia (tn)		mdm-198
ungarisches gelbholz		mdm-549
unii-005990whzz	cnic_50	
unii-058c04bgyi		mdm-457
unii-079iia2811		mdm-964
unii-081vvc9h34		mdm-989
unii-0gei24lg0j	cnic_100	
unii-0gei24lg0j	cnic_99	
unii-0gei24lg0j	cnic_101	
unii-0gei24lg0j	cnic_102	
unii-0jxr8f0v1q component dtosiqbpprvqhs-pdbxoochsa-n		mdm-297
unii-0o72r8rf8a component colnvldhvkwlrt-qmmmgpobsa-n		mdm-449
unii-0o72r8rf8a component hndvdqjcigzpno-yfkpbyrvsa-n		mdm-389
unii-0o72r8rf8a component kzsnjwfqevhdmf-bypyzucnsa-n		mdm-29
unii-0rbv727h71		mdm-297
unii-0s9338u62h		mdm-544
unii-0yp1694wnq	cnic_23	
unii-0yp1694wnq	cnic_17	
unii-14v1x9149l		mdm-645
unii-19f5hk2737		mdm-444
unii-1mxy2um8nv	cnic_34	
unii-1p9d0z171k		mdm-250
unii-23uxw8136a		mdm-286
unii-2h5h0q47fl	cnic_106	
unii-2h5h0q47fl	cnic_105	
unii-2h5h0q47fl	cnic_107	
unii-2h5h0q47fl	cnic_108	
unii-2h5h0q47fl	cnic_109	
unii-2h5h0q47fl	cnic_110	
unii-2h5h0q47fl	cnic_111	
unii-2hxg8qso3d		mdm-911
unii-318adp12ri		mdm-106
unii-320un7xzyn		mdm-635
unii-37yd696ii6		mdm-473
unii-3gg2b2muhb		mdm-309
unii-3j9shg0rcn	cnic_16	mdm-73
unii-3jyg22fd73 component iwdclrjobjjrnh-uhfffaoysa-n	cnic_34	
unii-3k9ej633gl		mdm-303
unii-3q9q0b929n		mdm-793
unii-3u6io1965u component soykearsmxgvtm-hnnxbmfysa-n		mdm-793
unii-41x3pwk4o2		mdm-949
unii-422zu9n5tv		mdm-475
unii-47e5o17y3r		mdm-449
unii-4940g3r6he component kkvzavrsvhuspl-gqctyliasa-n		mdm-309
unii-4abt0j945j		mdm-296
unii-4ca13a832h component kzsnjwfqevhdmf-bypyzucnsa-n		mdm-29
unii-4ood0lgw0q component fepbitjsihrmrt-uhfffaoysa-n		mdm-83
unii-4qd397987e		mdm-389
unii-4qm0lt13a8	cnic_28	mdm-401
unii-569dqm74sc	cnic_6	
unii-56m34zqy1s	cnic_33	
unii-5b307s63b2		mdm-721
unii-5j4y243w61 component pftawblqpzvemu-dzgcqcfksa-n		mdm-746
unii-5q445in5cu	cnic_32	
unii-5qu0i8393u	cnic_67	
unii-5qu0i8393u	cnic_66	
unii-5qu0i8393u	cnic_49	
unii-5qu0i8393u	cnic_68	
unii-5u9xz261er component dtosiqbpprvqhs-pdbxoochsa-n		mdm-297
unii-5utx5635hp		mdm-69
unii-632xd903sp		mdm-377
unii-64ryd088rj		mdm-242
unii-66pzq62ya6 component kzsnjwfqevhdmf-bypyzucnsa-n		mdm-29
unii-66y94d1203 component ghokwgtuzjeaqd-zetcqymhsa-n		mdm-444
unii-6dzl5i6d4d		mdm-314
unii-6frl4l3z7v		mdm-947
unii-6o7f7ix66e		mdm-985
unii-6so6u10h04		mdm-351
unii-6t84r30kc1		mdm-473
unii-6u1s09c61l	cnic_27	
unii-71m78end5s component dtosiqbpprvqhs-pdbxoochsa-n		mdm-297
unii-724l30y2qr	cnic_86	
unii-724l30y2qr	cnic_85	
unii-724l30y2qr	cnic_84	
unii-724l30y2qr	cnic_87	
unii-72vup07it5		mdm-692
unii-7a33y6ehyk	cnic_65	
unii-7a33y6ehyk	cnic_46	
unii-7a33y6ehyk	cnic_62	
unii-7a33y6ehyk	cnic_63	
unii-7a33y6ehyk	cnic_64	
unii-8p946uf12s component colnvldhvkwlrt-qmmmgpobsa-n		mdm-449
unii-8q07182d0t		mdm-574
unii-8r1v1stn48		mdm-746
unii-96gs7p39sn component dtosiqbpprvqhs-pdbxoochsa-n		mdm-297
unii-99u1udj2hm		mdm-406
unii-9u7d5qh5ae component jcqlyhfgknrpge-dnmrroersa-n		mdm-31
unii-9u7d5qh5ae component jcqlyhfgknrpge-fcvztgtosa-n		mdm-31
unii-9xh2p2n8ep		mdm-31
unii-a034se7857 component mbwxntaxlnyfjb-nkffzriasa-n		mdm-107
unii-akw5em890c	cnic_7	
unii-amb87e8loh	cnic_45	
unii-amb87e8loh	cnic_116	
unii-amb87e8loh	cnic_119	
unii-amb87e8loh	cnic_118	
unii-aze05tdv2v		mdm-795
unii-cn1rk42mad		mdm-228
unii-dmw250u2hf		mdm-6
unii-dwg8uzd9ht		mdm-97
unii-e390o181h5		mdm-466
unii-er5i1w795a	cnic_11	
unii-f85n2yhe4e component dtosiqbpprvqhs-pdbxoochsa-n		mdm-297
unii-fj68of1p7c	cnic_20	mdm-559
unii-fld0k1sj1a	cnic_1	
unii-g7jyk59ebr		mdm-507
unii-gf3cgh8d7z component iwdclrjobjjrnh-uhfffaoysa-n	cnic_34	
unii-h652f6xf7y		mdm-575
unii-hba528n3pw component dtosiqbpprvqhs-pdbxoochsa-n		mdm-297
unii-hg18b9yrs7		mdm-29
unii-j0e2756z7n		mdm-882
unii-jiy1ilr284 component kxgvegmkqfwnsr-llqzferosa-n	cnic_50	
unii-jiy1ilr284 component rudatbohqwojdd-bswaidmhsa-n	cnic_102	
unii-jiy1ilr284 component rudatbohqwojdd-bswaidmhsa-n	cnic_101	
unii-jiy1ilr284 component rudatbohqwojdd-bswaidmhsa-n	cnic_99	
unii-jiy1ilr284 component rudatbohqwojdd-bswaidmhsa-n	cnic_100	
unii-jiy1ilr284 component smerowzstrwxgi-hvatvpocsa-n	cnic_66	
unii-jiy1ilr284 component smerowzstrwxgi-hvatvpocsa-n	cnic_68	
unii-jiy1ilr284 component smerowzstrwxgi-hvatvpocsa-n	cnic_67	
unii-jiy1ilr284 component smerowzstrwxgi-hvatvpocsa-n	cnic_49	
unii-k59z6z8ref		mdm-285
unii-l363d92elk		mdm-62
unii-l74lro149a		mdm-83
unii-lkg8494wbh		mdm-198
unii-mjs1dtx3x1		mdm-200
unii-mlf3d1712d component mbwxntaxlnyfjb-nkffzriasa-n		mdm-107
unii-mlp1t05rbx	cnic_69	
unii-mlp1t05rbx	cnic_70	
unii-mlp1t05rbx	cnic_71	
unii-mlp1t05rbx	cnic_72	
unii-mlp1t05rbx	cnic_73	
unii-mlp1t05rbx	cnic_44	
unii-n155er48et		mdm-163
unii-n5o3qu595m		mdm-410
unii-n7u7bxp2oi component colnvldhvkwlrt-qmmmgpobsa-n		mdm-449
unii-n7u7bxp2oi component hndvdqjcigzpno-yfkpbyrvsa-n		mdm-389
unii-n7u7bxp2oi component kzsnjwfqevhdmf-bypyzucnsa-n		mdm-29
unii-n91bdp6h0x		mdm-355
unii-oo2abo9578		mdm-549
unii-pq6ck8pd0r		mdm-109
unii-qu6sdf3q03 component hndvdqjcigzpno-yfkpbyrvsa-n		mdm-389
unii-s5z3u87qhf		mdm-107
unii-te0865n2et	cnic_40	
unii-te0865n2et	cnic_39	
unii-u8lz3r07l8		mdm-495
unii-v500bb256z		mdm-434
unii-wn7t1gm9rm		mdm-74
unii-x7co62m413	cnic_12	
unii-xrk5cbu04y	cnic_91	
unii-xrk5cbu04y	cnic_90	
unii-xyj5u8lcq8		mdm-331
unii-zh3hey032h		mdm-593
uooopkaniplqpu-xvfcmesisa-		mdm-314
upcmld-dp153	cnic_49	
upcmld-dp153	cnic_67	
upcmld-dp153	cnic_66	
upcmld-dp153	cnic_68	
upcmld-dp153:001	cnic_66	
upcmld-dp153:001	cnic_67	
upcmld-dp153:001	cnic_68	
upcmld-dp153:001	cnic_49	
uracil 5-carboxylic acid		mdm-507
uracil-5-carboxylic acid		mdm-507
uracil-5-carboxylic acid momohydrate		mdm-507
urdes	cnic_85	
urdes	cnic_86	
urdes	cnic_84	
urdes	cnic_87	
uridine 5'-monophosphate, >=98%		mdm-481
uridine 5'-monophosphate;uridylic acid, 5'-uridylic acid, uridine phosphate, 5'-ump, uridine 5'-phosphoric acid		mdm-481
uridine-5'-monophos-phate		mdm-481
uridine-5-monophosphate		mdm-481
uridine-5-monophosphate		mdm-481
urosdesoxycholate	cnic_87	
urosdesoxycholate	cnic_86	
urosdesoxycholate	cnic_85	
urosdesoxycholate	cnic_84	
urosdesoxycholic acid	cnic_86	
urosdesoxycholic acid	cnic_84	
urosdesoxycholic acid	cnic_85	
urosdesoxycholic acid	cnic_87	
urosiol	cnic_87	
urosiol	cnic_84	
urosiol	cnic_86	
urosiol	cnic_85	
